coadd_object_id,ra,dec,flags_g,mag_auto_g_dered,mag_auto_r_dered,mag_auto_i_dered,magerr_auto_g,magerr_auto_r,magerr_auto_i
1083296255,9.210496,-33.446189,0,25.575443267822266,25.931955337524414,26.166276931762695,0.23195013403892517,0.43890559673309326,0.9976953864097595
1083295609,9.215617,-33.443241,0,17.91878890991211,17.713443756103516,17.6719970703125,0.0007961897063069046,0.0008095558732748032,0.0011121522402390838
1083295525,9.211999,-33.439447,2,20.519060134887695,20.05487632751465,19.92298126220703,0.004848523065447807,0.00420541875064373,0.006544109899550676
1083295738,9.219323,-33.44092,0,25.271154403686523,25.211036682128906,25.880144119262695,0.17064934968948364,0.21821187436580658,0.6929275393486023
1083296089,9.232927,-33.444446,0,25.974477767944336,25.597604751586914,24.980182647705078,0.3535042703151703,0.3426874876022339,0.33146408200263977
1083295621,9.230859,-33.439649,0,25.79015350341797,25.631343841552734,24.464216232299805,0.409527987241745,0.4800494313240051,0.28801965713500977
1083295634,9.231938,-33.439809,0,25.160419464111328,25.284042358398438,24.948341369628906,0.15414120256900787,0.23377208411693573,0.30139869451522827
1083295507,9.235082,-33.438466,0,26.368642807006836,99.0,26.11082649230957,0.4624442160129547,99.0,0.869473934173584
1083295234,9.23449,-33.436825,0,23.339109420776367,21.82067108154297,20.053115844726562,0.06317112594842911,0.021293174475431442,0.007413935847580433
1083296925,9.238339,-33.454524,0,24.685651779174805,24.651988983154297,24.706876754760742,0.16340938210487366,0.21783819794654846,0.3992431163787842
1083296321,9.241323,-33.447033,0,25.02391815185547,24.235980987548828,24.723915100097656,0.2628939151763916,0.17508986592292786,0.47843754291534424
1083296152,9.245114,-33.445083,0,25.695205688476562,26.25492286682129,26.2293701171875,0.31413891911506653,0.7223219275474548,1.2323017120361328
1083296638,9.25136,-33.451208,0,24.73345947265625,24.79616355895996,24.699796676635742,0.18816900253295898,0.27406033873558044,0.4372518062591553
